country,city,latitude,longitude,hemisphere,temp,humidity,clouds,wind,temp_max
PH,tawagan,7.8434,123.4729,northern,77.95,86.0,100.0,3.6,77.95
CM,bafang,5.15,10.183333300000001,northern,70.72,94.0,92.0,1.66,70.72
PH,dalumangcob,7.216667,124.3,northern,77.13,89.0,100.0,3.51,77.13
CO,san martin,3.6963730000000004,-73.699575,northern,83.66,66.0,81.0,3.27,83.66
CI,daoukro,7.058552000000001,-3.964625,northern,82.69,75.0,94.0,3.22,82.69
PH,datagon,9.4461,123.0891,northern,77.0,88.0,75.0,4.7,77.0
ID,deli tua,3.5078,98.6839,northern,75.43,93.0,100.0,3.22,75.43
ET,dire dawa,9.593055999999999,41.866111,northern,74.01,57.0,91.0,11.83,74.01
LK,hendala,6.983888900000001,79.87638890000001,northern,84.2,79.0,20.0,2.24,84.2
PH,bacungan,8.1551,122.9311,northern,78.53,100.0,100.0,4.07,81.0
CM,doume,4.2333333,13.45,northern,80.49,67.0,29.0,2.66,80.49
PH,yubo,10.3896,123.069,northern,72.27,93.0,100.0,2.66,72.27
PA,colon,9.3591667,-79.90138890000001,northern,81.0,84.0,0.0,4.0,81.0
PH,lun,6.035556,125.298056,northern,80.11,78.0,100.0,4.9,80.11
MY,pekan nenas,1.51,103.5141,northern,74.71,94.0,20.0,1.12,75.2
PH,tubod,9.983333,123.58333300000001,northern,77.0,94.0,90.0,4.7,77.0
ID,bandar,2.05,99.75,northern,74.46,93.0,100.0,2.37,74.46
PH,mercedes,6.958611,122.14833300000001,northern,77.0,100.0,90.0,1.12,77.0
NG,effium,6.629171,8.059249000000001,northern,87.58,66.0,56.0,2.73,87.58
PH,bunog,9.140278,117.781667,northern,79.11,81.0,100.0,2.71,79.11
CO,san miguel de sema,5.518472,-73.722383,northern,62.22,81.0,100.0,4.34,62.22
PH,san isidro,9.5591,125.6768,northern,79.93,81.0,100.0,7.54,79.93
CO,mapiripan,2.889155,-72.125591,northern,90.81,55.0,80.0,6.22,90.81
PH,tinongan,10.215,123.035278,northern,76.17,85.0,100.0,1.54,76.17
PH,tungawan,7.5134289999999995,122.36488999999999,northern,78.82,83.0,100.0,2.26,78.82
PH,kitango,6.948333,124.441111,northern,75.33,92.0,100.0,2.08,75.33
NG,nsukka,6.8561,7.3927,northern,84.65,65.0,86.0,1.1,84.65
PH,quiniput,7.181875999999999,122.219043,northern,77.0,100.0,90.0,1.12,77.0
CO,belen,1.5978709999999998,-77.013993,northern,65.37,74.0,99.0,4.68,65.37
PH,dologon,7.840833,125.044444,northern,73.38,89.0,100.0,2.33,73.38
CO,salgar,5.965025,-75.965407,northern,64.81,68.0,75.0,4.7,66.2
PH,ipil,9.7907,125.4386,northern,81.32,81.0,100.0,11.68,81.32
CO,ubate,5.309326,-73.81574499999999,northern,63.28,74.0,82.0,3.0,63.28
PH,tinoto,5.886667,125.07055600000001,northern,80.33,75.0,100.0,5.39,80.33
CO,sora,5.565142,-73.45017299999999,northern,62.49,77.0,100.0,2.73,62.49
CO,guamo,4.030782,-74.970097,northern,83.01,64.0,66.0,5.35,83.01
GH,oda,5.9166667,-0.9833333000000001,northern,82.8,81.0,85.0,3.29,82.8
PH,marsada,5.931389,121.106944,northern,78.78,88.0,100.0,7.85,78.78
PH,bood,9.7433,123.8294,northern,77.0,94.0,90.0,4.7,77.0
PH,pinan,8.4815,123.4462,northern,79.05,78.0,100.0,3.44,81.0
SL,rotifunk,8.2333333,-12.683333300000001,northern,86.5,67.0,18.0,3.94,86.5
PH,bayasong,6.648889,124.873056,northern,75.69,88.0,100.0,1.07,75.69
CR,naranjo,10.09866,-84.37824300000001,northern,74.32,88.0,75.0,9.17,75.99
CO,timbiqui,2.771697,-77.665359,northern,80.22,85.0,90.0,4.52,80.22
PH,bitanhuan,10.5955,124.7663,northern,79.72,82.0,100.0,5.61,79.72
VE,cabudare,10.028888900000002,-69.0894444,northern,71.6,100.0,72.0,6.93,71.6
PH,cabacungan,10.3237,123.1331,northern,74.57,88.0,100.0,2.75,74.57
IN,mandapam,9.283333,79.116667,northern,82.85,72.0,69.0,8.23,82.85
LK,moratuwa,6.7733333,79.8825,northern,84.2,79.0,20.0,2.24,84.2
CO,la capilla,5.704931,-73.475272,northern,62.67,77.0,100.0,4.16,62.67
PH,tabina,7.4669,123.4081,northern,80.62,82.0,100.0,9.13,80.62
PH,bolila,6.3716669999999995,125.571389,northern,79.29,76.0,100.0,6.4,79.29
MY,sibu,2.3,111.816667,northern,77.0,94.0,40.0,3.36,77.0
GQ,anisoc,1.85,10.766666699999998,northern,76.66,89.0,27.0,2.71,76.66
PH,siayan,8.266667,123.1,northern,78.98,100.0,100.0,3.67,81.0
CO,guadalupe,2.024796,-75.755894,northern,81.55,53.0,98.0,3.89,81.55
GH,keta,5.9166667,0.9833333000000001,northern,87.8,66.0,20.0,12.75,87.8
BR,uruburetama,-3.6333330000000004,-39.5,southern,98.04,31.0,73.0,10.63,98.04
KE,wundanyi,-3.4,38.3666667,southern,67.66,78.0,41.0,12.39,67.66
TZ,bwanga,-3.0322222,31.763611100000002,southern,69.1,70.0,62.0,3.83,69.1
BR,portel,-1.95,-50.816666999999995,southern,95.47,34.0,49.0,6.58,95.47
BR,maracacume,-2.05,-45.933333000000005,southern,98.6,31.0,31.0,5.55,98.6
ID,poso,-1.3959,120.7524,southern,82.0,71.0,87.0,5.86,82.0
TZ,nsunga,-1.1438888999999999,31.3947222,southern,75.2,69.0,40.0,5.82,75.2
KE,mwingi,-0.9333333,38.0666667,southern,74.84,58.0,36.0,7.92,74.84
BI,cankuzo,-3.2194444,30.552777799999998,southern,64.08,88.0,86.0,1.32,64.08
ID,nabire,-3.3666669999999996,135.48333300000002,southern,77.45,88.0,100.0,4.63,77.45
BR,belem,-1.45,-48.483333,southern,89.6,59.0,75.0,14.99,89.6
EC,playas,-2.6333333,-80.3833333,southern,72.61,82.0,100.0,10.83,72.61
BR,marco,-3.1333330000000004,-40.15,southern,99.52,32.0,93.0,13.53,99.52
BR,bequimao,-2.433333,-44.783333,southern,89.6,55.0,20.0,14.99,89.6
BR,bujaru,-1.516667,-48.016667,southern,89.6,59.0,75.0,14.99,89.6
TZ,bugene,-1.5911111,31.1402778,southern,64.56,89.0,75.0,1.36,64.56
BR,anajatuba,-3.266667,-44.616667,southern,99.82,31.0,13.0,5.99,99.82
KE,homa bay,-0.5166667,34.45,southern,70.16,77.0,81.0,2.28,70.16
EC,el triunfo,-1.9333333,-79.9666667,southern,80.29,69.0,90.0,4.7,80.6
TZ,kayanga,-1.2166667,31.65,southern,75.2,69.0,40.0,5.82,75.2
TZ,muleba,-1.8397221999999998,31.654444399999996,southern,75.2,69.0,40.0,5.82,75.2
TZ,usagara,-2.6833332999999997,33.0,southern,77.0,61.0,40.0,8.05,77.0
TZ,karatu,-3.3333333,35.6666667,southern,73.36,41.0,64.0,10.98,73.36
BR,cameta,-2.25,-49.5,southern,92.19,42.0,52.0,5.46,92.19
EC,balao,-2.7333333,-79.75,southern,80.29,69.0,90.0,4.7,80.6
CD,uvira,-3.4066669999999997,29.145833000000003,southern,75.6,65.0,59.0,3.2,75.6
TZ,kabanga,-2.625,30.481944399999996,southern,63.45,87.0,82.0,1.99,63.45
KE,makueni,-1.8,37.6166667,southern,72.28,61.0,74.0,10.27,72.28
UG,kanungu,-0.9575,29.7897222,southern,63.79,89.0,77.0,3.2,63.79
BR,cruz,-2.95,-40.183333000000005,southern,94.44,42.0,99.0,17.45,94.44
KE,kajiado,-1.85,36.783333299999995,southern,75.2,50.0,40.0,13.87,75.2
